play_name,character,act,scene,sentence,text
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LUCIFER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"talk of the devil, and nothing else.—Come away!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LUCIFER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"Now, Faustus, examine them of their several names and dispositions."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"What art thou, the first?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,PRIDE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,I am Pride.  I disdain to have any parents.  I am like to
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,PRIDE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"Ovid’s flea; I can creep into every corner of a wench; sometimes,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,PRIDE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"like a perriwig, I sit upon her brow; or, like a fan of feathers,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,PRIDE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"I kiss her lips; indeed, I do—what do I not?  But, fie, what a"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,PRIDE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"scent is here!  I’ll not speak another word, except the ground"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,PRIDE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,"were perfumed, and covered with cloth of arras."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"What art thou, the second?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,COVETOUSNESS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"I am Covetousness, begotten of an old churl, in an"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,COVETOUSNESS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"old leathern bag:  and, might I have my wish, I would desire that"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,COVETOUSNESS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"this house and all the people in it were turned to gold, that I"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,COVETOUSNESS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"might lock you up in my good chest:  O, my sweet gold!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"What art thou, the third?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WRATH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,I am Wrath.  I had neither father nor mother:  I leapt out
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WRATH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,of a lion’s mouth when I was scarce half-an-hour old; and ever
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WRATH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,since I have run up and down the world with this case
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WRATH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"of rapiers, wounding myself when I had nobody to fight withal."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WRATH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"I was born in hell; and look to it, for some of you shall be"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,WRATH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,my father.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"What art thou, the fourth?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,ENVY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"I am Envy, begotten of a chimney-sweeper and an oyster-wife."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,ENVY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"I cannot read, and therefore wish all books were burnt.  I am lean"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,ENVY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"with seeing others eat.  O, that there would come a famine through"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,ENVY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"all the world, that all might die, and I live alone! then thou"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,ENVY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"shouldst see how fat I would be.  But must thou sit, and I stand?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,ENVY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,"come down, with a vengeance!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Away, envious rascal!—What art thou, the fifth?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Who I, sir?  I am Gluttony.  My parents are all dead,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"and the devil a penny they have left me, but a bare pension, and"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"that is thirty meals a-day and ten bevers,—a small trifle"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"to suffice nature.  O, I come of a royal parentage! my grandfather"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"was a Gammon of Bacon, my grandmother a Hogshead of Claret-wine;"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,"my godfathers were these, Peter Pickle-herring and Martin"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,7,"Martlemas-beef; O, but my godmother, she was a jolly gentlewoman,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,8,and well-beloved in every good town and city; her name was Mistress
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,9,"Margery March-beer.  Now, Faustus, thou hast heard all my progeny;"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,10,wilt thou bid me to supper?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"No, I’ll see thee hanged:  thou wilt eat up all my victuals."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,GLUTTONY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Then the devil choke thee!
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Choke thyself, glutton!—What art thou, the sixth?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SLOTH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"I am Sloth.  I was begotten on a sunny bank, where I have"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SLOTH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,lain ever since; and you have done me great injury to bring me
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SLOTH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,from thence:  let me be carried thither again by Gluttony and
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SLOTH,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,Lechery.  I’ll not speak another word for a king’s ransom.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"What are you, Mistress Minx, the seventh and last?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LECHERY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Who I, sir?  I am one that loves an inch of raw mutton"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LECHERY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,better than an ell of fried stock-fish; and the first letter
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LECHERY,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,of my name begins with L.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Away, to hell, to hell!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LUCIFER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Now, Faustus, how dost thou like this?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"O, this feeds my soul!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LUCIFER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Tut, Faustus, in hell is all manner of delight."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"O, might I see hell, and return again,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,How happy were I then!
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LUCIFER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,Thou shalt; I will send for thee at midnight.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LUCIFER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"In meantime take this book; peruse it throughly,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LUCIFER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,And thou shalt turn thyself into what shape thou wilt.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Great thanks, mighty Lucifer!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,This will I keep as chary as my life.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,LUCIFER,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Farewell, Faustus, and think on the devil."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Farewell, great Lucifer."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"Come, Mephistophilis."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Learned Faustus,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,To know the secrets of astronomy
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"Graven in the book of Jove’s high firmament,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"Did mount himself to scale Olympus’ top,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"Being seated in a chariot burning bright,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,Drawn by the strength of yoky dragons’ necks.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,7,"He now is gone to prove cosmography,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,8,"And, as I guess, will first arrive at Rome,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,9,"To see the Pope and manner of his court,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,10,"And take some part of holy Peter’s feast,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,CHORUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,11,That to this day is highly solemniz’d.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Having now, my good Mephistophilis,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"Pass’d with delight the stately town of Trier,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"Environ’d round with airy mountain-tops,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"With walls of flint, and deep-entrenched lakes,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,Not to be won by any conquering prince;
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,"From Paris next, coasting the realm of France,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,7,"We saw the river Maine fall into Rhine,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,8,Whose banks are set with groves of fruitful vines;
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,9,"Then up to Naples, rich Campania,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,10,"Whose buildings fair and gorgeous to the eye,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,11,"The streets straight forth, and pav’d with finest brick,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,12,Quarter the town in four equivalents:
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,13,"There saw we learned Maro’s golden tomb,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,14,"The way he cut, an English mile in length,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,15,"Thorough a rock of stone, in one night’s space;"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,16,"From thence to Venice, Padua, and the rest,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,17,"In one of which a sumptuous temple stands,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,18,That threats the stars with her aspiring top.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,19,Thus hitherto hath Faustus spent his time:
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,20,But tell me now what resting-place is this?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,21,"Hast thou, as erst I did command,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,22,Conducted me within the walls of Rome?
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Faustus, I have; and, because we will not be unprovided,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,I have taken up his Holiness’ privy-chamber for our use.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,I hope his Holiness will bid us welcome.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Tut, ’tis no matter; man; we’ll be bold with his good cheer."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"And now, my Faustus, that thou mayst perceive"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"What Rome containeth to delight thee with,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,Know that this city stands upon seven hills
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,That underprop the groundwork of the same:
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,Just through the midst runs flowing Tiber’s stream
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,7,With winding banks that cut it in two parts;
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,8,"Over the which four stately bridges lean,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,9,That make safe passage to each part of Rome:
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,10,Upon the bridge call’d Ponte Angelo
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,11,"Erected is a castle passing strong,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,12,"Within whose walls such store of ordnance are,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,13,"And double cannons fram’d of carved brass,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,14,As match the days within one complete year;
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,15,"Besides the gates, and high pyramides,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,16,Which Julius Caesar brought from Africa.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Now, by the kingdoms of infernal rule,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"Of Styx, of Acheron, and the fiery lake"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"Of ever-burning Phlegethon, I swear"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,That I do long to see the monuments
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,And situation of bright-splendent Rome:
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,6,"Come, therefore, let’s away."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Nay, Faustus, stay:  I know you’d fain see the Pope,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"And take some part of holy Peter’s feast,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"Where thou shalt see a troop of bald-pate friars,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,Whose summum bonum is in belly-cheer.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Well, I’m content to compass then some sport,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,And by their folly make us merriment.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"Then charm me, that I"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,"May be invisible, to do what I please,"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,Unseen of any whilst I stay in Rome.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"So, Faustus; now"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"Do what thou wilt, thou shalt not be discern’d."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"My Lord of Lorrain, will’t please you draw near?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Fall to, and the devil choke you, an you spare!"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"How now! who’s that which spake?—Friars, look about."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FIRST FRIAR,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"Here’s nobody, if it like your Holiness."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"My lord, here is a dainty dish was sent me from the Bishop"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,of Milan.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"I thank you, sir."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,How now! who’s that which snatched the meat from me? will
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"no man look?—My lord, this dish was sent me from the Cardinal"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,of Florence.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,You say true; I’ll ha’t.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"What, again!—My lord, I’ll drink to your grace."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,I’ll pledge your grace.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OF LOR,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"My lord, it may be some ghost, newly crept out of"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OF LOR,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"Purgatory, come to beg a pardon of your Holiness."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"It may be so.—Friars, prepare a dirge to lay the fury"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,POPE,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"of this ghost.—Once again, my lord, fall to."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,1,"What, are you crossing of yourself?"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,2,"Well, use that trick no more, I would advise you."
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,3,"Well, there’s the second time.  Aware the third;"
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,4,I give you fair warning.
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,none,5,"Come on, Mephistophilis; what shall we do?"
