play_name,character,act,scene,sentence,text,tokens
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,15,"Enroll'd in flames and fiery smouldering mists,","['Enroll', 'flames', 'fiery', 'smouldering', 'mists']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,16,Shall threat the gods more than Cyclopian wars;,"['Shall', 'threat', 'gods', 'Cyclopian', 'wars']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,17,"And with our sun-bright armour, as we march,","['sun-bright', 'armour', 'march']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,18,"We'll chase the stars from heaven, and dim their eyes","['chase', 'stars', 'heaven', 'dim', 'eyes']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,19,That stand and muse at our admired arms.,"['stand', 'muse', 'admired', 'arms']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE III.,SCENE III.,1,"You see, my lord, what working words he hath;","['see', 'lord', 'working', 'words']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE III.,SCENE III.,2,"But, when you see his actions top  his speech,","['see', 'actions', 'top', 'speech']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE III.,SCENE III.,3,"Your speech will stay, or so extol his worth","['speech', 'stay', 'extol', 'worth']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE III.,SCENE III.,4,As I shall be commended and excus'd,"['shall', 'commended', 'excus']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE III.,SCENE III.,5,For turning my poor charge to his direction:,"['turning', 'poor', 'charge', 'direction']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE III.,SCENE III.,6,"And these his two renowmed  friends, my lord,","['two', 'renowmed', 'friends', 'lord']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE III.,SCENE III.,7,Would make one thirst  and strive to be retain'd,"['Would', 'make', 'one', 'thirst', 'strive', 'retain']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE III.,SCENE III.,8,In such a great degree of amity.,"['great', 'degree', 'amity']"
Tamburlaine the Great-Part1,TECHELLES,SCENE III.,SCENE III.,1,With duty and  with amity we yield,"['duty', 'amity', 'yield']"
Tamburlaine the Great-Part1,TECHELLES,SCENE III.,SCENE III.,2,Our utmost service to the fair  Cosroe.,"['utmost', 'service', 'fair', 'Cosroe']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,1,Which I esteem as portion of my crown.,"['esteem', 'portion', 'crown']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,2,"Usumcasane and Techelles both,","['Usumcasane', 'Techelles']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,3,"When she  that rules in Rhamnus'  golden gates,","['rules', 'Rhamnus', 'golden', 'gates']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,4,"And makes a passage for all prosperous arms,","['makes', 'passage', 'prosperous', 'arms']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,5,"Shall make me solely emperor of Asia,","['Shall', 'make', 'solely', 'emperor', 'Asia']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,6,Then shall your meeds  and valours be advanc'd,"['shall', 'meeds', 'valours', 'advanc']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,7,To rooms of honour and nobility.,"['rooms', 'honour', 'nobility']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,1,"Then haste, Cosroe, to be king alone,","['haste', 'Cosroe', 'king', 'alone']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,2,That I with these my friends and all my men,"['friends', 'men']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,3,May triumph in our long-expected fate.,"['May', 'triumph', 'long-expected', 'fate']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,4,"The king, your brother, is now hard at hand:","['king', 'brother', 'hard', 'hand']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,5,"Meet with the fool, and rid your royal shoulders","['Meet', 'fool', 'rid', 'royal', 'shoulders']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,6,Of such a burden as outweighs the sands,"['burden', 'outweighs', 'sands']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,7,And all the craggy rocks of Caspia.,"['craggy', 'rocks', 'Caspia']"
Tamburlaine the Great-Part1,MESSENGER,SCENE III.,SCENE III.,1,"My lord,",['lord']
Tamburlaine the Great-Part1,MESSENGER,SCENE III.,SCENE III.,2,We have discovered the enemy,"['discovered', 'enemy']"
Tamburlaine the Great-Part1,MESSENGER,SCENE III.,SCENE III.,3,Ready to charge you with a mighty army.,"['Ready', 'charge', 'mighty', 'army']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,1,"Come, Tamburlaine; now whet thy winged sword,","['Come', 'Tamburlaine', 'whet', 'winged', 'sword']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,2,"And lift thy lofty arm into  the clouds,","['lift', 'lofty', 'arm', 'clouds']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,3,"That it may reach the king of Persia's crown,","['may', 'reach', 'king', 'Persia', 'crown']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,4,And set it safe on my victorious head.,"['set', 'safe', 'victorious', 'head']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,1,"See where it is, the keenest curtle-axe","['See', 'keenest', 'curtle-axe']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,2,That e'er made passage thorough Persian arms!,"[""e'er"", 'made', 'passage', 'thorough', 'Persian', 'arms']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,3,These are the wings shall make it fly as swift,"['wings', 'shall', 'make', 'fly', 'swift']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,4,"As doth the lightning or the breath of heaven,","['doth', 'lightning', 'breath', 'heaven']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,5,And kill as sure  as it swiftly flies.,"['kill', 'sure', 'swiftly', 'flies']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,1,Thy words assure me of kind success:,"['words', 'assure', 'kind', 'success']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,2,"Go, valiant soldier, go before, and charge","['Go', 'valiant', 'soldier', 'go', 'charge']"
Tamburlaine the Great-Part1,COSROE,SCENE III.,SCENE III.,3,The fainting army of that foolish king.,"['fainting', 'army', 'foolish', 'king']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,1,"Usumcasane and Techelles, come:","['Usumcasane', 'Techelles', 'come']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,2,"We are enow to scare the enemy,","['enow', 'scare', 'enemy']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE III.,SCENE III.,3,And more than needs to make an emperor.,"['needs', 'make', 'emperor']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,4,"Usumcasane and Techelles, come:","['Usumcasane', 'Techelles', 'come']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,5,"We are enow to scare the enemy,","['enow', 'scare', 'enemy']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,6,And more than needs to make an emperor.,"['needs', 'make', 'emperor']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,Accurs'd be he that first invented war!,"['Accurs', 'first', 'invented', 'war']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,2,"They knew not, ah, they knew not, simple men,","['knew', 'ah', 'knew', 'simple', 'men']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,3,How those were  hit by pelting cannon-shot,"['hit', 'pelting', 'cannon-shot']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,4,Stand staggering  like a quivering aspen-leaf,"['Stand', 'staggering', 'like', 'quivering', 'aspen-leaf']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,5,Fearing the force of Boreas' boisterous blasts!,"['Fearing', 'force', 'Boreas', 'boisterous', 'blasts']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,6,"In what a lamentable case were I,","['lamentable', 'case']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,7,If nature had not given me wisdom's lore!,"['nature', 'given', 'wisdom', 'lore']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,8,"For kings are clouts that every man shoots at,","['kings', 'clouts', 'every', 'man', 'shoots']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,9,Our crown the pin  that thousands seek to cleave:,"['crown', 'pin', 'thousands', 'seek', 'cleave']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,10,Therefore in policy I think it good,"['Therefore', 'policy', 'think', 'good']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,11,"To hide it close; a goodly stratagem,","['hide', 'close', 'goodly', 'stratagem']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,12,And far from any man that is a fool:,"['far', 'man', 'fool']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,13,"So shall not I be known; or if I be,","['shall', 'known']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,14,They cannot take away my crown from me.,"['take', 'away', 'crown']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,15,Here will I hide it in this simple hole.,"['hide', 'simple', 'hole']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,"What, fearful coward, straggling from the camp,","['fearful', 'coward', 'straggling', 'camp']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,2,When kings themselves are present in the field?,"['kings', 'present', 'field']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,Thou liest.,['liest']
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,"Base villain, darest thou give me  the lie?","['Base', 'villain', 'darest', 'give', 'lie']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,Away! I am the king; go; touch me not.,"['Away', 'king', 'go', 'touch']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,2,"Thou break'st the law of arms, unless thou kneel,","[""break'st"", 'law', 'arms', 'unless', 'kneel']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,3,"And cry me ""mercy, noble king!""","['cry', '``', 'mercy', 'noble', 'king', ""''""]"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,Are you the witty king of Persia?,"['witty', 'king', 'Persia']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,"Ay, marry,  am I:  have you any suit to me?","['Ay', 'marry', 'suit']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,I would entreat you to speak but three wise words.,"['would', 'entreat', 'speak', 'three', 'wise', 'words']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,So I can when I see my time.,"['see', 'time']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,Is this your crown?,['crown']
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,Ay:  didst thou ever see a fairer?,"['Ay', 'didst', 'ever', 'see', 'fairer']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,"You will not sell it, will you?",['sell']
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,"Such another word, and I will have thee executed.  Come,","['another', 'word', 'executed', 'Come']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,2,give it me.,['give']
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,No; I took it prisoner.,"['took', 'prisoner']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,You lie; I gave it you.,"['lie', 'gave']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,Then 'tis mine.,"[""'t""]"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,No; I mean I let you keep it.,"['mean', 'let', 'keep']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,1,"Well, I mean you shall have it again.","['Well', 'mean', 'shall']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,2,"Here, take it for a while:  I lend it thee,","['take', 'lend']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,3,Till I may see thee hemm'd with armed men;,"['Till', 'may', 'see', 'hemm', 'armed', 'men']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,4,Then shalt thou see me pull it from thy head:,"['shalt', 'see', 'pull', 'head']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE IV.,SCENE IV.,5,Thou art no match for mighty Tamburlaine.,"['match', 'mighty', 'Tamburlaine']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,1,"O gods, is this Tamburlaine the thief?","['gods', 'Tamburlaine', 'thief']"
Tamburlaine the Great-Part1,MYCETES,SCENE IV.,SCENE IV.,2,I marvel much he stole it not away.,"['marvel', 'much', 'stole', 'away']"
Tamburlaine the Great-Part1,MYCETES,SCENE V.,SCENE V.,3,"O gods, is this Tamburlaine the thief?","['gods', 'Tamburlaine', 'thief']"
Tamburlaine the Great-Part1,MYCETES,SCENE V.,SCENE V.,4,I marvel much he stole it not away.,"['marvel', 'much', 'stole', 'away']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Hold thee, Cosroe; wear two imperial crowns;","['Hold', 'Cosroe', 'wear', 'two', 'imperial', 'crowns']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,"Think thee invested now as royally,","['Think', 'invested', 'royally']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,"Even by the mighty hand of Tamburlaine,","['Even', 'mighty', 'hand', 'Tamburlaine']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,As if as many kings as could encompass thee,"['many', 'kings', 'could', 'encompass']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,With greatest pomp had crown'd thee emperor.,"['greatest', 'pomp', 'crown', 'emperor']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,1,"So do I, thrice-renowmed man-at-arms;","['thrice-renowmed', 'man-at-arms']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,2,And none shall keep the crown but Tamburlaine:,"['none', 'shall', 'keep', 'crown', 'Tamburlaine']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,3,"Thee do I make my regent of Persia,","['make', 'regent', 'Persia']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,4,And general-lieutenant of my armies.,"['general-lieutenant', 'armies']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,5,"Meander, you, that were our brother's guide,","['Meander', 'brother', 'guide']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,6,"And chiefest  counsellor in all his acts,","['chiefest', 'counsellor', 'acts']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,7,"Since he is yielded to the stroke of war,","['Since', 'yielded', 'stroke', 'war']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,8,"On your submission we with thanks excuse,","['submission', 'thanks', 'excuse']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,9,And give you equal place in our affairs.,"['give', 'equal', 'place', 'affairs']"
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,1,"Most happy  emperor, in humblest terms","['happy', 'emperor', 'humblest', 'terms']"
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,2,"I vow my service to your majesty,","['vow', 'service', 'majesty']"
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,3,With utmost virtue of my faith and duty.,"['utmost', 'virtue', 'faith', 'duty']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,1,"Thanks, good Meander.?Then, Cosroe, reign,","['Thanks', 'good', 'Meander', '\x94Then', 'Cosroe', 'reign']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,2,And govern Persia in her former pomp.,"['govern', 'Persia', 'former', 'pomp']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,3,"Now send embassage to thy neighbour kings,","['send', 'embassage', 'neighbour', 'kings']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,4,"And let them know the Persian king is chang'd,","['let', 'know', 'Persian', 'king', 'chang']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,5,"From one that knew not what a king should do,","['one', 'knew', 'king']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,6,To one that can command what 'longs thereto.,"['one', 'command', ""'longs"", 'thereto']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,7,And now we will to fair Persepolis,"['fair', 'Persepolis']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,8,With twenty thousand expert soldiers.,"['twenty', 'thousand', 'expert', 'soldiers']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,9,The lords and captains of my brother's camp,"['lords', 'captains', 'brother', 'camp']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,10,"With little slaughter take Meander's course,","['little', 'slaughter', 'take', 'Meander', 'course']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,11,And gladly yield them to my gracious rule.,"['gladly', 'yield', 'gracious', 'rule']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,12,"Ortygius and Menaphon, my trusty friends,","['Ortygius', 'Menaphon', 'trusty', 'friends']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,13,"Now will I gratify your former good,","['gratify', 'former', 'good']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,14,And grace your calling with a greater sway.,"['grace', 'calling', 'greater', 'sway']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE V.,SCENE V.,1,"And as we ever aim'd  at your behoof,","['ever', 'aim', 'behoof']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE V.,SCENE V.,2,"And sought your state all honour it  deserv'd,","['sought', 'state', 'honour', 'deserv']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE V.,SCENE V.,3,So will we with our powers and our  lives,"['powers', 'lives']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE V.,SCENE V.,4,Endeavour to preserve and prosper it.,"['Endeavour', 'preserve', 'prosper']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,1,"I will not thank thee, sweet Ortygius;","['thank', 'sweet', 'Ortygius']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,2,Better replies shall prove my purposes.,"['Better', 'replies', 'shall', 'prove', 'purposes']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,3,"And now, Lord Tamburlaine, my brother's camp","['Lord', 'Tamburlaine', 'brother', 'camp']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,4,"I leave to thee and to Theridamas,","['leave', 'Theridamas']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,5,To follow me to fair Persepolis;,"['follow', 'fair', 'Persepolis']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,6,Then will we  march to all those Indian mines,"['march', 'Indian', 'mines']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,7,"My witless brother to the Christians lost,","['witless', 'brother', 'Christians', 'lost']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,8,And ransom them with fame and usury:,"['ransom', 'fame', 'usury']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,9,"And, till thou overtake me, Tamburlaine,","['till', 'overtake', 'Tamburlaine']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,10,"(Staying to order all the scatter'd troops,)","['Staying', 'order', 'scatter', 'troops']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,11,"Farewell, lord regent and his happy friends.","['Farewell', 'lord', 'regent', 'happy', 'friends']"
Tamburlaine the Great-Part1,COSROE,SCENE V.,SCENE V.,12,I long to sit upon my brother's throne.,"['long', 'sit', 'upon', 'brother', 'throne']"
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,1,"Your majesty shall shortly have your wish,","['majesty', 'shall', 'shortly', 'wish']"
Tamburlaine the Great-Part1,MEANDER,SCENE V.,SCENE V.,2,And ride in triumph through Persepolis.,"['ride', 'triumph', 'Persepolis']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,And ride in triumph through Persepolis!,"['ride', 'triumph', 'Persepolis']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,"Is it not brave to be a king, Techelles?","['brave', 'king', 'Techelles']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,"Usumcasane and Theridamas,","['Usumcasane', 'Theridamas']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,"Is it not passing brave to be a king,","['passing', 'brave', 'king']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,And ride in triumph through Persepolis?,"['ride', 'triumph', 'Persepolis']"
Tamburlaine the Great-Part1,TECHELLES,SCENE V.,SCENE V.,1,"O, my lord, it is sweet and full of pomp!","['lord', 'sweet', 'full', 'pomp']"
Tamburlaine the Great-Part1,USUMCASANE,SCENE V.,SCENE V.,1,To be a king is half to be a god.,"['king', 'half', 'god']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,A god is not so glorious as a king:,"['god', 'glorious', 'king']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,2,"I think the pleasure they enjoy in heaven,","['think', 'pleasure', 'enjoy', 'heaven']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,3,Cannot compare with kingly joys in  earth;,"['compare', 'kingly', 'joys', 'earth']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,4,"To wear a crown enchas'd with pearl and gold,","['wear', 'crown', 'enchas', 'pearl', 'gold']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,5,Whose virtues carry with it life and death;,"['Whose', 'virtues', 'carry', 'life', 'death']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,6,"To ask and have, command and be obey'd;","['ask', 'command', 'obey']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,7,"When looks breed love, with looks to gain the prize,","['looks', 'breed', 'love', 'looks', 'gain', 'prize']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,8,Such power attractive shines in princes' eyes.,"['power', 'attractive', 'shines', 'princes', 'eyes']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Why, say, Theridamas, wilt thou be a king?","['say', 'Theridamas', 'wilt', 'king']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,"Nay, though I praise it, I can live without it.","['Nay', 'though', 'praise', 'live', 'without']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,What say my other friends? will you be kings?,"['say', 'friends', 'kings']"
Tamburlaine the Great-Part1,TECHELLES,SCENE V.,SCENE V.,1,"I, if I could, with all my heart, my lord.","['could', 'heart', 'lord']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Why, that's well said, Techelles:  so would I;","['well', 'said', 'Techelles', 'would']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,"And so would you, my masters, would you not?","['would', 'masters', 'would']"
Tamburlaine the Great-Part1,USUMCASANE,SCENE V.,SCENE V.,1,"What, then, my lord?",['lord']
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Why, then, Casane,  shall we wish for aught","['Casane', 'shall', 'wish', 'aught']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,"The world affords in greatest novelty,","['world', 'affords', 'greatest', 'novelty']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,"And rest attemptless, faint, and destitute?","['rest', 'attemptless', 'faint', 'destitute']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,"Methinks we should not.  I am strongly mov'd,","['Methinks', 'strongly', 'mov']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,"That if I should desire the Persian crown,","['desire', 'Persian', 'crown']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,6,I could attain it with a wondrous ease:,"['could', 'attain', 'wondrous', 'ease']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,7,"And would not all our soldiers soon consent,","['would', 'soldiers', 'soon', 'consent']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,8,If we should aim at such a dignity?,"['aim', 'dignity']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,I know they would with our persuasions.,"['know', 'would', 'persuasions']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Why, then, Theridamas, I'll first assay","['Theridamas', 'first', 'assay']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,To get the Persian kingdom to myself;,"['get', 'Persian', 'kingdom']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,Then thou for Parthia; they for Scythia and Media;,"['Parthia', 'Scythia', 'Media']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,"And, if I prosper, all shall be as sure","['prosper', 'shall', 'sure']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,"As if the Turk, the Pope, Afric, and Greece,","['Turk', 'Pope', 'Afric', 'Greece']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,6,Came creeping to us with their crowns a-piece.,"['Came', 'creeping', 'crowns', 'a-piece']"
Tamburlaine the Great-Part1,TECHELLES,SCENE V.,SCENE V.,1,"Then shall we send to this triumphing king,","['shall', 'send', 'triumphing', 'king']"
Tamburlaine the Great-Part1,TECHELLES,SCENE V.,SCENE V.,2,And bid him battle for his novel crown?,"['bid', 'battle', 'novel', 'crown']"
Tamburlaine the Great-Part1,USUMCASANE,SCENE V.,SCENE V.,1,"Nay, quickly, then, before his room be hot.","['Nay', 'quickly', 'room', 'hot']"
