play_name,character,act,scene,sentence,text,tokens
The Jew of Malta,FERNEZE,ACT III.,none,2,These arms of mine shall be thy sepulchre.,"['arms', 'shall', 'sepulchre']"
The Jew of Malta,KATHARINE,ACT III.,none,1,Who is this? my son Mathias slain!,"['son', 'Mathias', 'slain']"
The Jew of Malta,FERNEZE,ACT III.,none,1,"O Lodowick, hadst thou perish'd by the Turk,","['Lodowick', 'hadst', 'perish', 'Turk']"
The Jew of Malta,FERNEZE,ACT III.,none,2,Wretched Ferneze might have veng'd thy death!,"['Wretched', 'Ferneze', 'might', 'veng', 'death']"
The Jew of Malta,KATHARINE,ACT III.,none,1,"Thy son slew mine, and I'll revenge his death.","['son', 'slew', 'revenge', 'death']"
The Jew of Malta,FERNEZE,ACT III.,none,1,"Look, Katharine, look! thy son gave mine these wounds.","['Look', 'Katharine', 'look', 'son', 'gave', 'wounds']"
The Jew of Malta,KATHARINE,ACT III.,none,1,"O, leave to grieve me!  I am griev'd enough.","['leave', 'grieve', 'griev', 'enough']"
The Jew of Malta,FERNEZE,ACT III.,none,1,"O, that my sighs could turn to lively breath,","['sighs', 'could', 'turn', 'lively', 'breath']"
The Jew of Malta,FERNEZE,ACT III.,none,2,"And these my tears to blood, that he might live!","['tears', 'blood', 'might', 'live']"
The Jew of Malta,KATHARINE,ACT III.,none,1,Who made them enemies?,"['made', 'enemies']"
The Jew of Malta,FERNEZE,ACT III.,none,1,I know not; and that grieves me most of all.,"['know', 'grieves']"
The Jew of Malta,KATHARINE,ACT III.,none,1,My son lov'd thine.,"['son', 'lov']"
The Jew of Malta,FERNEZE,ACT III.,none,1,And so did Lodowick him.,['Lodowick']
The Jew of Malta,KATHARINE,ACT III.,none,1,"Lend me that weapon that did kill my son,","['Lend', 'weapon', 'kill', 'son']"
The Jew of Malta,KATHARINE,ACT III.,none,2,And it shall murder me.,"['shall', 'murder']"
The Jew of Malta,FERNEZE,ACT III.,none,1,"Nay, madam, stay; that weapon was my son's,","['Nay', 'madam', 'stay', 'weapon', 'son']"
The Jew of Malta,FERNEZE,ACT III.,none,2,And on that rather should Ferneze die.,"['rather', 'Ferneze', 'die']"
The Jew of Malta,KATHARINE,ACT III.,none,1,"Hold; let's inquire the causers of their deaths,","['Hold', 'let', 'inquire', 'causers', 'deaths']"
The Jew of Malta,KATHARINE,ACT III.,none,2,That we may venge their blood upon their heads.,"['may', 'venge', 'blood', 'upon', 'heads']"
The Jew of Malta,FERNEZE,ACT III.,none,1,"Then take them up, and let them be interr'd","['take', 'let', 'interr']"
The Jew of Malta,FERNEZE,ACT III.,none,2,Within one sacred monument of stone;,"['Within', 'one', 'sacred', 'monument', 'stone']"
The Jew of Malta,FERNEZE,ACT III.,none,3,Upon which altar I will offer up,"['Upon', 'altar', 'offer']"
The Jew of Malta,FERNEZE,ACT III.,none,4,"My daily sacrifice of sighs and tears,","['daily', 'sacrifice', 'sighs', 'tears']"
The Jew of Malta,FERNEZE,ACT III.,none,5,"And with my prayers pierce impartial heavens,","['prayers', 'pierce', 'impartial', 'heavens']"
The Jew of Malta,FERNEZE,ACT III.,none,6,"Till they  the causers of our smarts,","['Till', 'causers', 'smarts']"
The Jew of Malta,FERNEZE,ACT III.,none,7,Which forc'd their hands divide united hearts.,"['forc', 'hands', 'divide', 'united', 'hearts']"
The Jew of Malta,FERNEZE,ACT III.,none,8,"Come, Katharine; our losses equal are;","['Come', 'Katharine', 'losses', 'equal']"
The Jew of Malta,FERNEZE,ACT III.,none,9,Then of true grief let us take equal share.,"['true', 'grief', 'let', 'take', 'equal', 'share']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Why, was there ever seen such villany,","['ever', 'seen', 'villany']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,"So neatly plotted, and so well perform'd?","['neatly', 'plotted', 'well', 'perform']"
The Jew of Malta,ITHAMORE,ACT III.,none,3,"Both held in hand,  and flatly both beguil'd?","['held', 'hand', 'flatly', 'beguil']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Why, how now, Ithamore! why laugh'st thou so?","['Ithamore', ""laugh'st""]"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"O mistress! ha, ha, ha!","['mistress', 'ha', 'ha', 'ha']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Why, what ail'st thou?","[""ail'st""]"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"O, my master!",['master']
The Jew of Malta,ABIGAIL,ACT III.,none,1,Ha!,['Ha']
The Jew of Malta,ITHAMORE,ACT III.,none,1,"O mistress, I have the bravest, gravest, secret,","['mistress', 'bravest', 'gravest', 'secret']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,"subtle, bottle-nosed  knave to my master, that ever gentleman had!","['subtle', 'bottle-nosed', 'knave', 'master', 'ever', 'gentleman']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Say, knave, why rail'st upon my father thus?","['Say', 'knave', ""rail'st"", 'upon', 'father', 'thus']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"O, my master has the bravest policy!","['master', 'bravest', 'policy']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,Wherein?,['Wherein']
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Why, know you not?",['know']
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Why, no.",[]
The Jew of Malta,ITHAMORE,ACT III.,none,1,Know you not of Mathia and Don Lodowick disaster?,"['Know', 'Mathia', 'Lodowick', 'disaster']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,No:  what was it?,[]
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Why, the devil inverted a challenge, my master","['devil', 'inverted', 'challenge', 'master']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,"writ it, and I carried it, first to Lodowick, and imprimis to Mathia;","['writ', 'carried', 'first', 'Lodowick', 'imprimis', 'Mathia']"
The Jew of Malta,ITHAMORE,ACT III.,none,3,"And then they met, , as the story says,","['met', 'story', 'says']"
The Jew of Malta,ITHAMORE,ACT III.,none,4,In doleful wise they ended both their days.,"['doleful', 'wise', 'ended', 'days']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,And was my father furtherer of their deaths?,"['father', 'furtherer', 'deaths']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,Am I Ithamore?,['Ithamore']
The Jew of Malta,ABIGAIL,ACT III.,none,1,Yes.,['Yes']
The Jew of Malta,ITHAMORE,ACT III.,none,1,"So sure did your father write, and I carry the challenge.","['sure', 'father', 'write', 'carry', 'challenge']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Well, Ithamore, let me request thee this;","['Well', 'Ithamore', 'let', 'request']"
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Go to the new-made nunnery, and inquire","['Go', 'new-made', 'nunnery', 'inquire']"
The Jew of Malta,ABIGAIL,ACT III.,none,3,"For any of the friars of Saint Jaques,","['friars', 'Saint', 'Jaques']"
The Jew of Malta,ABIGAIL,ACT III.,none,4,"And say, I pray them come and speak with me.","['say', 'pray', 'come', 'speak']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"I pray, mistress, will you answer me to one question?","['pray', 'mistress', 'answer', 'one', 'question']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Well, sirrah, what is't?","['Well', 'sirrah', ""is't""]"
The Jew of Malta,ITHAMORE,ACT III.,none,1,A very feeling one:  have not the nuns fine sport with,"['feeling', 'one', 'nuns', 'fine', 'sport']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,the friars now and then?,['friars']
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Go to, Sirrah Sauce! is this your question? get ye gone.","['Go', 'Sirrah', 'Sauce', 'question', 'get', 'gone']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"I will, forsooth, mistress.",['mistress']
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Hard-hearted father, unkind Barabas!","['Hard-hearted', 'father', 'unkind', 'Barabas']"
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Was this the pursuit of thy policy,","['pursuit', 'policy']"
The Jew of Malta,ABIGAIL,ACT III.,none,3,"To make me shew them favour severally,","['make', 'shew', 'favour', 'severally']"
The Jew of Malta,ABIGAIL,ACT III.,none,4,That by my favour they should both be slain?,"['favour', 'slain']"
The Jew of Malta,ABIGAIL,ACT III.,none,5,"Admit thou lov'dst not Lodowick for his sire,","['Admit', ""lov'dst"", 'Lodowick', 'sire']"
The Jew of Malta,ABIGAIL,ACT III.,none,6,Yet Don Mathias ne'er offended thee:,"['Yet', 'Mathias', ""ne'er"", 'offended']"
The Jew of Malta,ABIGAIL,ACT III.,none,7,"But thou wert set upon extreme revenge,","['wert', 'set', 'upon', 'extreme', 'revenge']"
The Jew of Malta,ABIGAIL,ACT III.,none,8,"Because the prior dispossess'd thee once,","['prior', 'dispossess']"
The Jew of Malta,ABIGAIL,ACT III.,none,9,And couldst not venge it but upon his son;,"['venge', 'upon', 'son']"
The Jew of Malta,ABIGAIL,ACT III.,none,10,Nor on his son but by Mathias' means;,"['son', 'Mathias', 'means']"
The Jew of Malta,ABIGAIL,ACT III.,none,11,Nor on Mathias but by murdering me:,"['Mathias', 'murdering']"
The Jew of Malta,ABIGAIL,ACT III.,none,12,"But I perceive there is no love on earth,","['perceive', 'love', 'earth']"
The Jew of Malta,ABIGAIL,ACT III.,none,13,"Pity in Jews, nor piety in Turks.","['Pity', 'Jews', 'piety', 'Turks']"
The Jew of Malta,ABIGAIL,ACT III.,none,14,But here comes cursed Ithamore with the friar.,"['comes', 'cursed', 'Ithamore', 'friar']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"Virgo, salve.","['Virgo', 'salve']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,When duck you?,['duck']
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Welcome, grave friar.?Ithamore, be gone.","['Welcome', 'grave', 'friar', '\x94Ithamore', 'gone']"
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Know, holy sir, I am bold to solicit thee.","['Know', 'holy', 'sir', 'bold', 'solicit']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,Wherein?,['Wherein']
The Jew of Malta,ABIGAIL,ACT III.,none,1,To get me be admitted for a nun.,"['get', 'admitted', 'nun']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"Why, Abigail, it is not yet long since","['Abigail', 'yet', 'long', 'since']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,2,"That I did labour thy admission,","['labour', 'admission']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,3,And then thou didst not like that holy life.,"['didst', 'like', 'holy', 'life']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,Then were my thoughts so frail and unconfirm'd,"['thoughts', 'frail', 'unconfirm']"
The Jew of Malta,ABIGAIL,ACT III.,none,2,As  I was chain'd to follies of the world:,"['chain', 'follies', 'world']"
The Jew of Malta,ABIGAIL,ACT III.,none,3,"But now experience, purchased with grief,","['experience', 'purchased', 'grief']"
The Jew of Malta,ABIGAIL,ACT III.,none,4,Has made me see the difference of things.,"['made', 'see', 'difference', 'things']"
The Jew of Malta,ABIGAIL,ACT III.,none,5,"My sinful soul, alas, hath pac'd too long","['sinful', 'soul', 'pac', 'long']"
The Jew of Malta,ABIGAIL,ACT III.,none,6,"The fatal labyrinth of misbelief,","['fatal', 'labyrinth', 'misbelief']"
The Jew of Malta,ABIGAIL,ACT III.,none,7,Far from the sun that gives eternal life!,"['Far', 'sun', 'gives', 'eternal', 'life']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,Who taught thee this?,['taught']
The Jew of Malta,ABIGAIL,ACT III.,none,1,"The abbess of the house,","['abbess', 'house']"
The Jew of Malta,ABIGAIL,ACT III.,none,2,Whose zealous admonition I embrace:,"['Whose', 'zealous', 'admonition', 'embrace']"
The Jew of Malta,ABIGAIL,ACT III.,none,3,"O, therefore, Jacomo, let me be one,","['therefore', 'Jacomo', 'let', 'one']"
The Jew of Malta,ABIGAIL,ACT III.,none,4,"Although unworthy, of that sisterhood!","['Although', 'unworthy', 'sisterhood']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"Abigail, I will:  but see thou change no more,","['Abigail', 'see', 'change']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,2,For that will be most heavy to thy soul.,"['heavy', 'soul']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,That was my father's fault.,"['father', 'fault']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,Thy father's! how?,['father']
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Nay, you shall pardon me.?O Barabas,","['Nay', 'shall', 'pardon', '\x94O', 'Barabas']"
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Though thou deservest hardly at my hands,","['Though', 'deservest', 'hardly', 'hands']"
The Jew of Malta,ABIGAIL,ACT III.,none,3,Yet never shall these lips bewray thy life!,"['Yet', 'never', 'shall', 'lips', 'bewray', 'life']"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"Come, shall we go?","['Come', 'shall', 'go']"
The Jew of Malta,ABIGAIL,ACT III.,none,1,My duty waits on you.,"['duty', 'waits']"
The Jew of Malta,BARABAS,ACT III.,none,1,"What, Abigail become a nun again!","['Abigail', 'become', 'nun']"
The Jew of Malta,BARABAS,ACT III.,none,2,"False and unkind! what, hast thou lost thy father?","['False', 'unkind', 'lost', 'father']"
The Jew of Malta,BARABAS,ACT III.,none,3,"And, all unknown and unconstrain'd of me,","['unknown', 'unconstrain']"
The Jew of Malta,BARABAS,ACT III.,none,4,Art thou again got to the nunnery?,"['got', 'nunnery']"
The Jew of Malta,BARABAS,ACT III.,none,5,"Now here she writes, and wills me to repent:","['writes', 'wills', 'repent']"
The Jew of Malta,BARABAS,ACT III.,none,6,Repentance! Spurca! what pretendeth  this?,"['Repentance', 'Spurca', 'pretendeth']"
The Jew of Malta,BARABAS,ACT III.,none,7,I fear she knows??tis so?of my device,"['fear', 'knows', 'tis', '\x94of', 'device']"
The Jew of Malta,BARABAS,ACT III.,none,8,In Don Mathias' and Lodovico's deaths:,"['Mathias', 'Lodovico', 'deaths']"
The Jew of Malta,BARABAS,ACT III.,none,9,"If so, 'tis time that it be seen into;","[""'t"", 'time', 'seen']"
The Jew of Malta,BARABAS,ACT III.,none,10,"For she that varies from me in belief,","['varies', 'belief']"
The Jew of Malta,BARABAS,ACT III.,none,11,"Gives great presumption that she loves me not,","['Gives', 'great', 'presumption', 'loves']"
The Jew of Malta,BARABAS,ACT III.,none,12,"Or, loving, doth dislike of something done.","['loving', 'doth', 'dislike', 'something', 'done']"
The Jew of Malta,BARABAS,ACT III.,none,13,But who comes here?,['comes']
The Jew of Malta,BARABAS,ACT III.,none,14,"O Ithamore, come near;","['Ithamore', 'come', 'near']"
The Jew of Malta,BARABAS,ACT III.,none,15,"Come near, my love; come near, thy master's life,","['Come', 'near', 'love', 'come', 'near', 'master', 'life']"
The Jew of Malta,BARABAS,ACT III.,none,16,"My trusty servant, nay, my second self;","['trusty', 'servant', 'nay', 'second', 'self']"
The Jew of Malta,BARABAS,ACT III.,none,17,"For I have now no hope but even in thee,","['hope', 'even']"
The Jew of Malta,BARABAS,ACT III.,none,18,And on that hope my happiness is built.,"['hope', 'happiness', 'built']"
The Jew of Malta,BARABAS,ACT III.,none,19,When saw'st thou Abigail?,"[""saw'st"", 'Abigail']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,To-day.,['To-day']
The Jew of Malta,BARABAS,ACT III.,none,1,With whom?,[]
The Jew of Malta,ITHAMORE,ACT III.,none,1,A friar.,['friar']
The Jew of Malta,BARABAS,ACT III.,none,1,"A friar! false villain, he hath done the deed.","['friar', 'false', 'villain', 'done', 'deed']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"How, sir!",['sir']
The Jew of Malta,BARABAS,ACT III.,none,1,"Why, made mine Abigail a nun.","['made', 'Abigail', 'nun']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,That's no lie; for she sent me for him.,"['lie', 'sent']"
The Jew of Malta,BARABAS,ACT III.,none,1,O unhappy day!,"['unhappy', 'day']"
The Jew of Malta,BARABAS,ACT III.,none,2,"False, credulous, inconstant Abigail!","['False', 'credulous', 'inconstant', 'Abigail']"
The Jew of Malta,BARABAS,ACT III.,none,3,"But let 'em go:  and, Ithamore, from hence","['let', ""'em"", 'go', 'Ithamore']"
The Jew of Malta,BARABAS,ACT III.,none,4,Ne'er shall she grieve me more with her disgrace;,"[""Ne'er"", 'shall', 'grieve', 'disgrace']"
The Jew of Malta,BARABAS,ACT III.,none,5,"Ne'er shall she live to inherit aught of mine,","[""Ne'er"", 'shall', 'live', 'inherit', 'aught']"
The Jew of Malta,BARABAS,ACT III.,none,6,"Be bless'd of me, nor come within my gates,","['bless', 'come', 'within', 'gates']"
The Jew of Malta,BARABAS,ACT III.,none,7,"But perish underneath my bitter curse,","['perish', 'underneath', 'bitter', 'curse']"
The Jew of Malta,BARABAS,ACT III.,none,8,Like Cain by Adam for his brother's death.,"['Like', 'Cain', 'Adam', 'brother', 'death']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,O master,['master']
The Jew of Malta,BARABAS,ACT III.,none,1,"Ithamore, entreat not for her; I am mov'd,","['Ithamore', 'entreat', 'mov']"
The Jew of Malta,BARABAS,ACT III.,none,2,And she is hateful to my soul and me:,"['hateful', 'soul']"
The Jew of Malta,BARABAS,ACT III.,none,3,"And, 'less  thou yield to this that I entreat,","[""'less"", 'yield', 'entreat']"
The Jew of Malta,BARABAS,ACT III.,none,4,I cannot think but that thou hat'st my life.,"['think', ""hat'st"", 'life']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Who, I, master? why, I'll run to some rock,","['master', 'run', 'rock']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,And throw myself headlong into the sea;,"['throw', 'headlong', 'sea']"
The Jew of Malta,ITHAMORE,ACT III.,none,3,"Why, I'll do any thing for your sweet sake.","['thing', 'sweet', 'sake']"
The Jew of Malta,BARABAS,ACT III.,none,1,"O trusty Ithamore! no servant, but my friend!","['trusty', 'Ithamore', 'servant', 'friend']"
The Jew of Malta,BARABAS,ACT III.,none,2,I here adopt thee for mine only heir:,"['adopt', 'heir']"
The Jew of Malta,BARABAS,ACT III.,none,3,All that I have is thine when I am dead;,['dead']
The Jew of Malta,BARABAS,ACT III.,none,4,"And, whilst I live, use half; spend as myself;","['whilst', 'live', 'use', 'half', 'spend']"
The Jew of Malta,BARABAS,ACT III.,none,5,"Here, take my keys,?I'll give 'em thee anon;","['take', 'keys', '\x94I', 'give', ""'em""]"
The Jew of Malta,BARABAS,ACT III.,none,6,Go buy thee garments; but thou shalt not want:,"['Go', 'buy', 'garments', 'shalt', 'want']"
The Jew of Malta,BARABAS,ACT III.,none,7,"Only know this, that thus thou art to do","['know', 'thus']"
The Jew of Malta,BARABAS,ACT III.,none,8,But first go fetch me in the pot of rice,"['first', 'go', 'fetch', 'pot', 'rice']"
The Jew of Malta,BARABAS,ACT III.,none,9,That for our supper stands upon the fire.,"['supper', 'stands', 'upon', 'fire']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"I hold my head, my master's hungry .?I go, sir.","['hold', 'head', 'master', 'hungry', '\x94I', 'go', 'sir']"
The Jew of Malta,BARABAS,ACT III.,none,1,"Thus every villain ambles after wealth,","['Thus', 'every', 'villain', 'ambles', 'wealth']"
The Jew of Malta,BARABAS,ACT III.,none,2,Although he ne'er be richer than in hope:,"['Although', ""ne'er"", 'richer', 'hope']"
The Jew of Malta,BARABAS,ACT III.,none,3,"But, husht!",['husht']
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Here 'tis, master.","[""'t"", 'master']"
The Jew of Malta,BARABAS,ACT III.,none,1,"Well said,  Ithamore!  What, hast thou brought","['Well', 'said', 'Ithamore', 'brought']"
The Jew of Malta,BARABAS,ACT III.,none,2,The ladle with thee too?,['ladle']
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Yes, sir; the proverb says,  he that eats with the","['Yes', 'sir', 'proverb', 'says', 'eats']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,devil had need of a long spoon; I have brought you a ladle.,"['devil', 'need', 'long', 'spoon', 'brought', 'ladle']"
The Jew of Malta,BARABAS,ACT III.,none,1,"Very well, Ithamore; then now be secret;","['well', 'Ithamore', 'secret']"
The Jew of Malta,BARABAS,ACT III.,none,2,"And, for thy sake, whom I so dearly love,","['sake', 'dearly', 'love']"
The Jew of Malta,BARABAS,ACT III.,none,3,"Now shalt thou see the death of Abigail,","['shalt', 'see', 'death', 'Abigail']"
The Jew of Malta,BARABAS,ACT III.,none,4,That thou mayst freely live to be my heir.,"['mayst', 'freely', 'live', 'heir']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Why, master, will you poison her with a mess of rice","['master', 'poison', 'mess', 'rice']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,"porridge? that will preserve life, make her round and plump, and","['porridge', 'preserve', 'life', 'make', 'round', 'plump']"
The Jew of Malta,ITHAMORE,ACT III.,none,3,batten  more than you are aware.,"['batten', 'aware']"
The Jew of Malta,BARABAS,ACT III.,none,1,"Ay, but, Ithamore, seest thou this?","['Ay', 'Ithamore', 'seest']"
The Jew of Malta,BARABAS,ACT III.,none,2,It is a precious powder that I bought,"['precious', 'powder', 'bought']"
The Jew of Malta,BARABAS,ACT III.,none,3,"Of an Italian, in Ancona, once,","['Italian', 'Ancona']"
The Jew of Malta,BARABAS,ACT III.,none,4,"Whose operation is to bind, infect,","['Whose', 'operation', 'bind', 'infect']"
The Jew of Malta,BARABAS,ACT III.,none,5,"And poison deeply, yet not appear","['poison', 'deeply', 'yet', 'appear']"
The Jew of Malta,BARABAS,ACT III.,none,6,In forty hours after it is ta'en.,"['forty', 'hours', ""ta'en""]"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"How, master?",['master']
The Jew of Malta,BARABAS,ACT III.,none,1,"Thus, Ithamore:","['Thus', 'Ithamore']"
The Jew of Malta,BARABAS,ACT III.,none,2,"This even they use in Malta here,??tis call'd","['even', 'use', 'Malta', 'tis', 'call']"
The Jew of Malta,BARABAS,ACT III.,none,3,"Saint Jaques' Even,?and then, I say, they use","['Saint', 'Jaques', 'Even', '\x94and', 'say', 'use']"
The Jew of Malta,BARABAS,ACT III.,none,4,To send their alms unto the nunneries:,"['send', 'alms', 'unto', 'nunneries']"
The Jew of Malta,BARABAS,ACT III.,none,5,"Among the rest, bear this, and set it there:","['Among', 'rest', 'bear', 'set']"
The Jew of Malta,BARABAS,ACT III.,none,6,"There's a dark entry where they take it in,","['dark', 'entry', 'take']"
The Jew of Malta,BARABAS,ACT III.,none,7,"Where they must neither see the messenger,","['must', 'neither', 'see', 'messenger']"
The Jew of Malta,BARABAS,ACT III.,none,8,Nor make inquiry who hath sent it them.,"['make', 'inquiry', 'sent']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,How so?,[]
The Jew of Malta,BARABAS,ACT III.,none,1,Belike there is some ceremony in't.,"['Belike', 'ceremony', ""n't""]"
The Jew of Malta,BARABAS,ACT III.,none,2,"There, Ithamore, must thou go place this pot:","['Ithamore', 'must', 'go', 'place', 'pot']"
The Jew of Malta,BARABAS,ACT III.,none,3,Stay; let me spice it first.,"['Stay', 'let', 'spice', 'first']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Pray, do, and let me help you, master.","['Pray', 'let', 'help', 'master']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,"Pray, let me taste first.","['Pray', 'let', 'taste', 'first']"
The Jew of Malta,BARABAS,ACT III.,none,1,"Prithee, do.  What say'st thou now?","['Prithee', ""say'st""]"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Troth, master, I'm loath such a pot of pottage should","['Troth', 'master', ""'m"", 'loath', 'pot', 'pottage']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,be spoiled.,['spoiled']
The Jew of Malta,BARABAS,ACT III.,none,1,"Peace, Ithamore! 'tis better so than spar'd.","['Peace', 'Ithamore', ""'t"", 'better', 'spar']"
The Jew of Malta,BARABAS,ACT III.,none,2,Assure thyself thou shalt have broth by the eye:,"['Assure', 'thyself', 'shalt', 'broth', 'eye']"
The Jew of Malta,BARABAS,ACT III.,none,3,"My purse, my coffer, and myself is thine.","['purse', 'coffer']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Well, master, I go.","['Well', 'master', 'go']"
The Jew of Malta,BARABAS,ACT III.,none,1,"Stay; first let me stir it, Ithamore.","['Stay', 'first', 'let', 'stir', 'Ithamore']"
The Jew of Malta,BARABAS,ACT III.,none,2,As fatal be it to her as the draught,"['fatal', 'draught']"
The Jew of Malta,BARABAS,ACT III.,none,3,"Of which great Alexander drunk, and died;","['great', 'Alexander', 'drunk', 'died']"
The Jew of Malta,BARABAS,ACT III.,none,4,"And with her let it work like Borgia's wine,","['let', 'work', 'like', 'Borgia', 'wine']"
The Jew of Malta,BARABAS,ACT III.,none,5,Whereof his sire the Pope was poisoned!,"['Whereof', 'sire', 'Pope', 'poisoned']"
The Jew of Malta,BARABAS,ACT III.,none,6,"In few,  the blood of Hydra, Lerna's bane,","['blood', 'Hydra', 'Lerna', 'bane']"
The Jew of Malta,BARABAS,ACT III.,none,7,"The juice of hebon,  and Cocytus' breath,","['juice', 'hebon', 'Cocytus', 'breath']"
The Jew of Malta,BARABAS,ACT III.,none,8,"And all the poisons of the Stygian pool,","['poisons', 'Stygian', 'pool']"
The Jew of Malta,BARABAS,ACT III.,none,9,"Break from the fiery kingdom, and in this","['Break', 'fiery', 'kingdom']"
The Jew of Malta,BARABAS,ACT III.,none,10,"Vomit your venom, and envenom her","['Vomit', 'venom', 'envenom']"
The Jew of Malta,BARABAS,ACT III.,none,11,"That, like a fiend, hath left her father thus!","['like', 'fiend', 'left', 'father', 'thus']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,What a blessing has he given't! was ever pot of,"['blessing', 'give', ""n't"", 'ever', 'pot']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,rice-porridge so sauced? .?What shall I do with it?,"['rice-porridge', 'sauced', '\x94What', 'shall']"
The Jew of Malta,BARABAS,ACT III.,none,1,"O my sweet Ithamore, go set it down;","['sweet', 'Ithamore', 'go', 'set']"
The Jew of Malta,BARABAS,ACT III.,none,2,"And come again so soon as thou hast done,","['come', 'soon', 'done']"
The Jew of Malta,BARABAS,ACT III.,none,3,For I have other business for thee.,['business']
The Jew of Malta,ITHAMORE,ACT III.,none,1,Here's a drench to poison a whole stable of Flanders,"['drench', 'poison', 'whole', 'stable', 'Flanders']"
The Jew of Malta,ITHAMORE,ACT III.,none,2,mares:  I'll carry't to the nuns with a powder.,"['mares', ""carry't"", 'nuns', 'powder']"
The Jew of Malta,BARABAS,ACT III.,none,1,And the horse-pestilence to boot:  away!,"['horse-pestilence', 'boot', 'away']"
The Jew of Malta,ITHAMORE,ACT III.,none,1,I am gone:,['gone']
The Jew of Malta,ITHAMORE,ACT III.,none,2,"Pay me my wages, for my work is done.","['Pay', 'wages', 'work', 'done']"
The Jew of Malta,BARABAS,ACT III.,none,1,"I'll pay thee with a vengeance, Ithamore!","['pay', 'vengeance', 'Ithamore']"
The Jew of Malta,FERNEZE,ACT III.,none,1,"Welcome, great basso:   how fares Calymath?","['Welcome', 'great', 'basso', 'fares', 'Calymath']"
The Jew of Malta,FERNEZE,ACT III.,none,2,What wind drives you thus into Malta-road?,"['wind', 'drives', 'thus', 'Malta-road']"
The Jew of Malta,BASSO,ACT III.,none,1,"The wind that bloweth all the world besides,","['wind', 'bloweth', 'world', 'besides']"
The Jew of Malta,BASSO,ACT III.,none,2,Desire of gold.,"['Desire', 'gold']"
