play_name,character,act,scene,sentence,text
The Jew of Malta,KATHARINE,ACT III.,none,1,"Lend me that weapon that did kill my son,"
The Jew of Malta,KATHARINE,ACT III.,none,2,And it shall murder me.
The Jew of Malta,FERNEZE,ACT III.,none,1,"Nay, madam, stay; that weapon was my son's,"
The Jew of Malta,FERNEZE,ACT III.,none,2,And on that rather should Ferneze die.
The Jew of Malta,KATHARINE,ACT III.,none,1,"Hold; let's inquire the causers of their deaths,"
The Jew of Malta,KATHARINE,ACT III.,none,2,That we may venge their blood upon their heads.
The Jew of Malta,FERNEZE,ACT III.,none,1,"Then take them up, and let them be interr'd"
The Jew of Malta,FERNEZE,ACT III.,none,2,Within one sacred monument of stone;
The Jew of Malta,FERNEZE,ACT III.,none,3,Upon which altar I will offer up
The Jew of Malta,FERNEZE,ACT III.,none,4,"My daily sacrifice of sighs and tears,"
The Jew of Malta,FERNEZE,ACT III.,none,5,"And with my prayers pierce impartial heavens,"
The Jew of Malta,FERNEZE,ACT III.,none,6,"Till they  the causers of our smarts,"
The Jew of Malta,FERNEZE,ACT III.,none,7,Which forc'd their hands divide united hearts.
The Jew of Malta,FERNEZE,ACT III.,none,8,"Come, Katharine; our losses equal are;"
The Jew of Malta,FERNEZE,ACT III.,none,9,Then of true grief let us take equal share.
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Why, was there ever seen such villany,"
The Jew of Malta,ITHAMORE,ACT III.,none,2,"So neatly plotted, and so well perform'd?"
The Jew of Malta,ITHAMORE,ACT III.,none,3,"Both held in hand,  and flatly both beguil'd?"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Why, how now, Ithamore! why laugh'st thou so?"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"O mistress! ha, ha, ha!"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Why, what ail'st thou?"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"O, my master!"
The Jew of Malta,ABIGAIL,ACT III.,none,1,Ha!
The Jew of Malta,ITHAMORE,ACT III.,none,1,"O mistress, I have the bravest, gravest, secret,"
The Jew of Malta,ITHAMORE,ACT III.,none,2,"subtle, bottle-nosed  knave to my master, that ever gentleman had!"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Say, knave, why rail'st upon my father thus?"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"O, my master has the bravest policy!"
The Jew of Malta,ABIGAIL,ACT III.,none,1,Wherein?
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Why, know you not?"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Why, no."
The Jew of Malta,ITHAMORE,ACT III.,none,1,Know you not of Mathia and Don Lodowick disaster?
The Jew of Malta,ABIGAIL,ACT III.,none,1,No:  what was it?
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Why, the devil inverted a challenge, my master"
The Jew of Malta,ITHAMORE,ACT III.,none,2,"writ it, and I carried it, first to Lodowick, and imprimis to Mathia;"
The Jew of Malta,ITHAMORE,ACT III.,none,3,"And then they met, , as the story says,"
The Jew of Malta,ITHAMORE,ACT III.,none,4,In doleful wise they ended both their days.
The Jew of Malta,ABIGAIL,ACT III.,none,1,And was my father furtherer of their deaths?
The Jew of Malta,ITHAMORE,ACT III.,none,1,Am I Ithamore?
The Jew of Malta,ABIGAIL,ACT III.,none,1,Yes.
The Jew of Malta,ITHAMORE,ACT III.,none,1,"So sure did your father write, and I carry the challenge."
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Well, Ithamore, let me request thee this;"
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Go to the new-made nunnery, and inquire"
The Jew of Malta,ABIGAIL,ACT III.,none,3,"For any of the friars of Saint Jaques,"
The Jew of Malta,ABIGAIL,ACT III.,none,4,"And say, I pray them come and speak with me."
The Jew of Malta,ITHAMORE,ACT III.,none,1,"I pray, mistress, will you answer me to one question?"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Well, sirrah, what is't?"
The Jew of Malta,ITHAMORE,ACT III.,none,1,A very feeling one:  have not the nuns fine sport with
The Jew of Malta,ITHAMORE,ACT III.,none,2,the friars now and then?
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Go to, Sirrah Sauce! is this your question? get ye gone."
The Jew of Malta,ITHAMORE,ACT III.,none,1,"I will, forsooth, mistress."
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Hard-hearted father, unkind Barabas!"
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Was this the pursuit of thy policy,"
The Jew of Malta,ABIGAIL,ACT III.,none,3,"To make me shew them favour severally,"
The Jew of Malta,ABIGAIL,ACT III.,none,4,That by my favour they should both be slain?
The Jew of Malta,ABIGAIL,ACT III.,none,5,"Admit thou lov'dst not Lodowick for his sire,"
The Jew of Malta,ABIGAIL,ACT III.,none,6,Yet Don Mathias ne'er offended thee:
The Jew of Malta,ABIGAIL,ACT III.,none,7,"But thou wert set upon extreme revenge,"
The Jew of Malta,ABIGAIL,ACT III.,none,8,"Because the prior dispossess'd thee once,"
The Jew of Malta,ABIGAIL,ACT III.,none,9,And couldst not venge it but upon his son;
The Jew of Malta,ABIGAIL,ACT III.,none,10,Nor on his son but by Mathias' means;
The Jew of Malta,ABIGAIL,ACT III.,none,11,Nor on Mathias but by murdering me:
The Jew of Malta,ABIGAIL,ACT III.,none,12,"But I perceive there is no love on earth,"
The Jew of Malta,ABIGAIL,ACT III.,none,13,"Pity in Jews, nor piety in Turks."
The Jew of Malta,ABIGAIL,ACT III.,none,14,But here comes cursed Ithamore with the friar.
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"Virgo, salve."
The Jew of Malta,ITHAMORE,ACT III.,none,1,When duck you?
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Welcome, grave friar.?”Ithamore, be gone."
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Know, holy sir, I am bold to solicit thee."
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,Wherein?
The Jew of Malta,ABIGAIL,ACT III.,none,1,To get me be admitted for a nun.
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"Why, Abigail, it is not yet long since"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,2,"That I did labour thy admission,"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,3,And then thou didst not like that holy life.
The Jew of Malta,ABIGAIL,ACT III.,none,1,Then were my thoughts so frail and unconfirm'd
The Jew of Malta,ABIGAIL,ACT III.,none,2,As  I was chain'd to follies of the world:
The Jew of Malta,ABIGAIL,ACT III.,none,3,"But now experience, purchased with grief,"
The Jew of Malta,ABIGAIL,ACT III.,none,4,Has made me see the difference of things.
The Jew of Malta,ABIGAIL,ACT III.,none,5,"My sinful soul, alas, hath pac'd too long"
The Jew of Malta,ABIGAIL,ACT III.,none,6,"The fatal labyrinth of misbelief,"
The Jew of Malta,ABIGAIL,ACT III.,none,7,Far from the sun that gives eternal life!
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,Who taught thee this?
The Jew of Malta,ABIGAIL,ACT III.,none,1,"The abbess of the house,"
The Jew of Malta,ABIGAIL,ACT III.,none,2,Whose zealous admonition I embrace:
The Jew of Malta,ABIGAIL,ACT III.,none,3,"O, therefore, Jacomo, let me be one,"
The Jew of Malta,ABIGAIL,ACT III.,none,4,"Although unworthy, of that sisterhood!"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"Abigail, I will:  but see thou change no more,"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,2,For that will be most heavy to thy soul.
The Jew of Malta,ABIGAIL,ACT III.,none,1,That was my father's fault.
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,Thy father's! how?
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Nay, you shall pardon me.?”O Barabas,"
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Though thou deservest hardly at my hands,"
The Jew of Malta,ABIGAIL,ACT III.,none,3,Yet never shall these lips bewray thy life!
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"Come, shall we go?"
The Jew of Malta,ABIGAIL,ACT III.,none,1,My duty waits on you.
The Jew of Malta,BARABAS,ACT III.,none,1,"What, Abigail become a nun again!"
The Jew of Malta,BARABAS,ACT III.,none,2,"False and unkind! what, hast thou lost thy father?"
The Jew of Malta,BARABAS,ACT III.,none,3,"And, all unknown and unconstrain'd of me,"
The Jew of Malta,BARABAS,ACT III.,none,4,Art thou again got to the nunnery?
The Jew of Malta,BARABAS,ACT III.,none,5,"Now here she writes, and wills me to repent:"
The Jew of Malta,BARABAS,ACT III.,none,6,Repentance! Spurca! what pretendeth  this?
The Jew of Malta,BARABAS,ACT III.,none,7,I fear she knows??tis so?”of my device
The Jew of Malta,BARABAS,ACT III.,none,8,In Don Mathias' and Lodovico's deaths:
The Jew of Malta,BARABAS,ACT III.,none,9,"If so, 'tis time that it be seen into;"
The Jew of Malta,BARABAS,ACT III.,none,10,"For she that varies from me in belief,"
The Jew of Malta,BARABAS,ACT III.,none,11,"Gives great presumption that she loves me not,"
The Jew of Malta,BARABAS,ACT III.,none,12,"Or, loving, doth dislike of something done."
The Jew of Malta,BARABAS,ACT III.,none,13,But who comes here?
The Jew of Malta,BARABAS,ACT III.,none,14,"O Ithamore, come near;"
The Jew of Malta,BARABAS,ACT III.,none,15,"Come near, my love; come near, thy master's life,"
The Jew of Malta,BARABAS,ACT III.,none,16,"My trusty servant, nay, my second self;"
The Jew of Malta,BARABAS,ACT III.,none,17,"For I have now no hope but even in thee,"
The Jew of Malta,BARABAS,ACT III.,none,18,And on that hope my happiness is built.
The Jew of Malta,BARABAS,ACT III.,none,19,When saw'st thou Abigail?
The Jew of Malta,ITHAMORE,ACT III.,none,1,To-day.
The Jew of Malta,BARABAS,ACT III.,none,1,With whom?
The Jew of Malta,ITHAMORE,ACT III.,none,1,A friar.
The Jew of Malta,BARABAS,ACT III.,none,1,"A friar! false villain, he hath done the deed."
The Jew of Malta,ITHAMORE,ACT III.,none,1,"How, sir!"
The Jew of Malta,BARABAS,ACT III.,none,1,"Why, made mine Abigail a nun."
The Jew of Malta,ITHAMORE,ACT III.,none,1,That's no lie; for she sent me for him.
The Jew of Malta,BARABAS,ACT III.,none,1,O unhappy day!
The Jew of Malta,BARABAS,ACT III.,none,2,"False, credulous, inconstant Abigail!"
The Jew of Malta,BARABAS,ACT III.,none,3,"But let 'em go:  and, Ithamore, from hence"
The Jew of Malta,BARABAS,ACT III.,none,4,Ne'er shall she grieve me more with her disgrace;
The Jew of Malta,BARABAS,ACT III.,none,5,"Ne'er shall she live to inherit aught of mine,"
The Jew of Malta,BARABAS,ACT III.,none,6,"Be bless'd of me, nor come within my gates,"
The Jew of Malta,BARABAS,ACT III.,none,7,"But perish underneath my bitter curse,"
The Jew of Malta,BARABAS,ACT III.,none,8,Like Cain by Adam for his brother's death.
The Jew of Malta,ITHAMORE,ACT III.,none,1,O master
The Jew of Malta,BARABAS,ACT III.,none,1,"Ithamore, entreat not for her; I am mov'd,"
The Jew of Malta,BARABAS,ACT III.,none,2,And she is hateful to my soul and me:
The Jew of Malta,BARABAS,ACT III.,none,3,"And, 'less  thou yield to this that I entreat,"
The Jew of Malta,BARABAS,ACT III.,none,4,I cannot think but that thou hat'st my life.
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Who, I, master? why, I'll run to some rock,"
The Jew of Malta,ITHAMORE,ACT III.,none,2,And throw myself headlong into the sea;
The Jew of Malta,ITHAMORE,ACT III.,none,3,"Why, I'll do any thing for your sweet sake."
The Jew of Malta,BARABAS,ACT III.,none,1,"O trusty Ithamore! no servant, but my friend!"
The Jew of Malta,BARABAS,ACT III.,none,2,I here adopt thee for mine only heir:
The Jew of Malta,BARABAS,ACT III.,none,3,All that I have is thine when I am dead;
The Jew of Malta,BARABAS,ACT III.,none,4,"And, whilst I live, use half; spend as myself;"
The Jew of Malta,BARABAS,ACT III.,none,5,"Here, take my keys,?”I'll give 'em thee anon;"
The Jew of Malta,BARABAS,ACT III.,none,6,Go buy thee garments; but thou shalt not want:
The Jew of Malta,BARABAS,ACT III.,none,7,"Only know this, that thus thou art to do"
The Jew of Malta,BARABAS,ACT III.,none,8,But first go fetch me in the pot of rice
The Jew of Malta,BARABAS,ACT III.,none,9,That for our supper stands upon the fire.
The Jew of Malta,ITHAMORE,ACT III.,none,1,"I hold my head, my master's hungry .?”I go, sir."
The Jew of Malta,BARABAS,ACT III.,none,1,"Thus every villain ambles after wealth,"
The Jew of Malta,BARABAS,ACT III.,none,2,Although he ne'er be richer than in hope:
The Jew of Malta,BARABAS,ACT III.,none,3,"But, husht!"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Here 'tis, master."
The Jew of Malta,BARABAS,ACT III.,none,1,"Well said,  Ithamore!  What, hast thou brought"
The Jew of Malta,BARABAS,ACT III.,none,2,The ladle with thee too?
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Yes, sir; the proverb says,  he that eats with the"
The Jew of Malta,ITHAMORE,ACT III.,none,2,devil had need of a long spoon; I have brought you a ladle.
The Jew of Malta,BARABAS,ACT III.,none,1,"Very well, Ithamore; then now be secret;"
The Jew of Malta,BARABAS,ACT III.,none,2,"And, for thy sake, whom I so dearly love,"
The Jew of Malta,BARABAS,ACT III.,none,3,"Now shalt thou see the death of Abigail,"
The Jew of Malta,BARABAS,ACT III.,none,4,That thou mayst freely live to be my heir.
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Why, master, will you poison her with a mess of rice"
The Jew of Malta,ITHAMORE,ACT III.,none,2,"porridge? that will preserve life, make her round and plump, and"
The Jew of Malta,ITHAMORE,ACT III.,none,3,batten  more than you are aware.
The Jew of Malta,BARABAS,ACT III.,none,1,"Ay, but, Ithamore, seest thou this?"
The Jew of Malta,BARABAS,ACT III.,none,2,It is a precious powder that I bought
The Jew of Malta,BARABAS,ACT III.,none,3,"Of an Italian, in Ancona, once,"
The Jew of Malta,BARABAS,ACT III.,none,4,"Whose operation is to bind, infect,"
The Jew of Malta,BARABAS,ACT III.,none,5,"And poison deeply, yet not appear"
The Jew of Malta,BARABAS,ACT III.,none,6,In forty hours after it is ta'en.
The Jew of Malta,ITHAMORE,ACT III.,none,1,"How, master?"
The Jew of Malta,BARABAS,ACT III.,none,1,"Thus, Ithamore:"
The Jew of Malta,BARABAS,ACT III.,none,2,"This even they use in Malta here,??tis call'd"
The Jew of Malta,BARABAS,ACT III.,none,3,"Saint Jaques' Even,?”and then, I say, they use"
The Jew of Malta,BARABAS,ACT III.,none,4,To send their alms unto the nunneries:
The Jew of Malta,BARABAS,ACT III.,none,5,"Among the rest, bear this, and set it there:"
The Jew of Malta,BARABAS,ACT III.,none,6,"There's a dark entry where they take it in,"
The Jew of Malta,BARABAS,ACT III.,none,7,"Where they must neither see the messenger,"
The Jew of Malta,BARABAS,ACT III.,none,8,Nor make inquiry who hath sent it them.
The Jew of Malta,ITHAMORE,ACT III.,none,1,How so?
The Jew of Malta,BARABAS,ACT III.,none,1,Belike there is some ceremony in't.
The Jew of Malta,BARABAS,ACT III.,none,2,"There, Ithamore, must thou go place this pot:"
The Jew of Malta,BARABAS,ACT III.,none,3,Stay; let me spice it first.
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Pray, do, and let me help you, master."
The Jew of Malta,ITHAMORE,ACT III.,none,2,"Pray, let me taste first."
The Jew of Malta,BARABAS,ACT III.,none,1,"Prithee, do.  What say'st thou now?"
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Troth, master, I'm loath such a pot of pottage should"
The Jew of Malta,ITHAMORE,ACT III.,none,2,be spoiled.
The Jew of Malta,BARABAS,ACT III.,none,1,"Peace, Ithamore! 'tis better so than spar'd."
The Jew of Malta,BARABAS,ACT III.,none,2,Assure thyself thou shalt have broth by the eye:
The Jew of Malta,BARABAS,ACT III.,none,3,"My purse, my coffer, and myself is thine."
The Jew of Malta,ITHAMORE,ACT III.,none,1,"Well, master, I go."
The Jew of Malta,BARABAS,ACT III.,none,1,"Stay; first let me stir it, Ithamore."
The Jew of Malta,BARABAS,ACT III.,none,2,As fatal be it to her as the draught
The Jew of Malta,BARABAS,ACT III.,none,3,"Of which great Alexander drunk, and died;"
The Jew of Malta,BARABAS,ACT III.,none,4,"And with her let it work like Borgia's wine,"
The Jew of Malta,BARABAS,ACT III.,none,5,Whereof his sire the Pope was poisoned!
The Jew of Malta,BARABAS,ACT III.,none,6,"In few,  the blood of Hydra, Lerna's bane,"
The Jew of Malta,BARABAS,ACT III.,none,7,"The juice of hebon,  and Cocytus' breath,"
The Jew of Malta,BARABAS,ACT III.,none,8,"And all the poisons of the Stygian pool,"
The Jew of Malta,BARABAS,ACT III.,none,9,"Break from the fiery kingdom, and in this"
The Jew of Malta,BARABAS,ACT III.,none,10,"Vomit your venom, and envenom her"
The Jew of Malta,BARABAS,ACT III.,none,11,"That, like a fiend, hath left her father thus!"
The Jew of Malta,ITHAMORE,ACT III.,none,1,What a blessing has he given't! was ever pot of
The Jew of Malta,ITHAMORE,ACT III.,none,2,rice-porridge so sauced? .?”What shall I do with it?
The Jew of Malta,BARABAS,ACT III.,none,1,"O my sweet Ithamore, go set it down;"
The Jew of Malta,BARABAS,ACT III.,none,2,"And come again so soon as thou hast done,"
The Jew of Malta,BARABAS,ACT III.,none,3,For I have other business for thee.
The Jew of Malta,ITHAMORE,ACT III.,none,1,Here's a drench to poison a whole stable of Flanders
The Jew of Malta,ITHAMORE,ACT III.,none,2,mares:  I'll carry't to the nuns with a powder.
The Jew of Malta,BARABAS,ACT III.,none,1,And the horse-pestilence to boot:  away!
The Jew of Malta,ITHAMORE,ACT III.,none,1,I am gone:
The Jew of Malta,ITHAMORE,ACT III.,none,2,"Pay me my wages, for my work is done."
The Jew of Malta,BARABAS,ACT III.,none,1,"I'll pay thee with a vengeance, Ithamore!"
The Jew of Malta,FERNEZE,ACT III.,none,1,"Welcome, great basso:   how fares Calymath?"
The Jew of Malta,FERNEZE,ACT III.,none,2,What wind drives you thus into Malta-road?
The Jew of Malta,BASSO,ACT III.,none,1,"The wind that bloweth all the world besides,"
The Jew of Malta,BASSO,ACT III.,none,2,Desire of gold.
The Jew of Malta,FERNEZE,ACT III.,none,1,"Desire of gold, great sir!"
The Jew of Malta,FERNEZE,ACT III.,none,2,That's to be gotten in the Western Inde:
The Jew of Malta,FERNEZE,ACT III.,none,3,In Malta are no golden minerals.
The Jew of Malta,BASSO,ACT III.,none,1,To you of Malta thus saith Calymath:
The Jew of Malta,BASSO,ACT III.,none,2,The time you took for respite is at hand
The Jew of Malta,BASSO,ACT III.,none,3,For the performance of your promise pass'd;
The Jew of Malta,BASSO,ACT III.,none,4,And for the tribute-money I am sent.
The Jew of Malta,FERNEZE,ACT III.,none,1,"Basso, in brief, shalt have no tribute here,"
The Jew of Malta,FERNEZE,ACT III.,none,2,Nor shall the heathens live upon our spoil:
The Jew of Malta,FERNEZE,ACT III.,none,3,"First will we raze the city-walls ourselves,"
The Jew of Malta,FERNEZE,ACT III.,none,4,"Lay waste the island, hew the temples down,"
The Jew of Malta,FERNEZE,ACT III.,none,5,"And, shipping off our goods to Sicily,"
The Jew of Malta,FERNEZE,ACT III.,none,6,"Open an entrance for the wasteful sea,"
The Jew of Malta,FERNEZE,ACT III.,none,7,"Whose billows, beating the resistless banks,"
The Jew of Malta,FERNEZE,ACT III.,none,8,Shall overflow it with their refluence.
The Jew of Malta,BASSO,ACT III.,none,1,"Well, governor, since thou hast broke the league"
The Jew of Malta,BASSO,ACT III.,none,2,"By flat denial of the promis'd tribute,"
The Jew of Malta,BASSO,ACT III.,none,3,Talk not of razing down your city-walls;
The Jew of Malta,BASSO,ACT III.,none,4,"You shall not need trouble yourselves so far,"
The Jew of Malta,BASSO,ACT III.,none,5,"For Selim Calymath shall come himself,"
The Jew of Malta,BASSO,ACT III.,none,6,"And with brass bullets batter down your towers,"
The Jew of Malta,BASSO,ACT III.,none,7,"And turn proud Malta to a wilderness,"
The Jew of Malta,BASSO,ACT III.,none,8,For these intolerable wrongs of yours:
The Jew of Malta,BASSO,ACT III.,none,9,"And so, farewell."
The Jew of Malta,FERNEZE,ACT III.,none,1,Farewell.
The Jew of Malta,FERNEZE,ACT III.,none,2,"And now, you men of Malta, look about,"
The Jew of Malta,FERNEZE,ACT III.,none,3,And let's provide to welcome Calymath:
The Jew of Malta,FERNEZE,ACT III.,none,4,"Close your port-cullis, charge your basilisks,"
The Jew of Malta,FERNEZE,ACT III.,none,5,"And, as you profitably take up arms,"
The Jew of Malta,FERNEZE,ACT III.,none,6,"So now courageously encounter them,"
The Jew of Malta,FERNEZE,ACT III.,none,7,"For by this answer broken is the league,"
The Jew of Malta,FERNEZE,ACT III.,none,8,"And naught is to be look'd for now but wars,"
The Jew of Malta,FERNEZE,ACT III.,none,9,And naught to us more welcome is than wars.
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"O brother, brother, all the nuns are sick,"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,2,And physic will not help them! they must die.
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,The abbess sent for me to be confess'd:
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,2,"O, what a sad confession will there be!"
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,And so did fair Maria send for me:
The Jew of Malta,FRIAR JACOMO,ACT III.,none,2,I'll to her lodging; hereabouts she lies.
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,"What, all dead, save only Abigail!"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"And I shall die too, for I feel death coming."
The Jew of Malta,ABIGAIL,ACT III.,none,2,Where is the friar that convers'd with me?
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,"O, he is gone to see the other nuns."
The Jew of Malta,ABIGAIL,ACT III.,none,1,"I sent for him; but, seeing you are come,"
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Be you my ghostly father:  and first know,"
The Jew of Malta,ABIGAIL,ACT III.,none,3,"That in this house I liv'd religiously,"
The Jew of Malta,ABIGAIL,ACT III.,none,4,"Chaste, and devout, much sorrowing for my sins;"
The Jew of Malta,ABIGAIL,ACT III.,none,5,"But, ere I came"
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,What then?
The Jew of Malta,ABIGAIL,ACT III.,none,1,I did offend high heaven so grievously
The Jew of Malta,ABIGAIL,ACT III.,none,2,As I am almost desperate for my sins;
The Jew of Malta,ABIGAIL,ACT III.,none,3,And one offense torments me more than all.
The Jew of Malta,ABIGAIL,ACT III.,none,4,You knew Mathias and Don Lodowick?
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,Yes; what of them?
The Jew of Malta,ABIGAIL,ACT III.,none,1,My father did contract me to 'em both;
The Jew of Malta,ABIGAIL,ACT III.,none,2,First to Don Lodowick:  him I never lov'd;
The Jew of Malta,ABIGAIL,ACT III.,none,3,"Mathias was the man that I held dear,"
The Jew of Malta,ABIGAIL,ACT III.,none,4,And for his sake did I become a nun.
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,So:  say how was their end?
The Jew of Malta,ABIGAIL,ACT III.,none,1,"Both, jealous of my love, envied  each other;"
The Jew of Malta,ABIGAIL,ACT III.,none,2,"And by my father's practice,  which is there"
The Jew of Malta,ABIGAIL,ACT III.,none,3,"Set down at large, the gallants were both slain."
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,"O, monstrous villany!"
The Jew of Malta,ABIGAIL,ACT III.,none,1,"To work my peace, this I confess to thee:"
The Jew of Malta,ABIGAIL,ACT III.,none,2,Reveal it not; for then my father dies.
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,Know that confession must not be reveal'd;
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,2,"The canon-law forbids it, and the priest"
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,3,"That makes it known, being degraded first,"
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,4,"Shall be condemn'd, and then sent to the fire."
The Jew of Malta,ABIGAIL,ACT III.,none,1,"So I have heard; pray, therefore, keep it close."
The Jew of Malta,ABIGAIL,ACT III.,none,2,"Death seizeth on my heart:  ah, gentle friar,"
The Jew of Malta,ABIGAIL,ACT III.,none,3,"Convert my father that he may be sav'd,"
The Jew of Malta,ABIGAIL,ACT III.,none,4,And witness that I die a Christian!
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,"Ay, and a virgin too; that grieves me most."
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,2,"But I must to the Jew, and exclaim on him,"
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,3,And make him stand in fear of me.
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"O brother, all the nuns are dead! let's bury them."
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,"First help to bury this; then go with me,"
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,2,And help me to exclaim against the Jew.
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"Why, what has he done?"
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,A thing that makes me tremble to unfold.
The Jew of Malta,FRIAR JACOMO,ACT III.,none,1,"What, has he crucified a child?"
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,1,"No, but a worse thing: 'twas told me in shrift;"
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,2,"Thou know'st 'tis death, an if it be reveal'd."
The Jew of Malta,FRIAR BARNARDINE,ACT III.,none,3,"Come, let's away."
The Jew of Malta,FRIAR BARNARDINE,ACT IV.,none,4,"No, but a worse thing: 'twas told me in shrift;"
The Jew of Malta,FRIAR BARNARDINE,ACT IV.,none,5,"Thou know'st 'tis death, an if it be reveal'd."
The Jew of Malta,FRIAR BARNARDINE,ACT IV.,none,6,"Come, let's away."
The Jew of Malta,BARABAS,ACT IV.,none,1,There is no music to  a Christian's knell:
The Jew of Malta,BARABAS,ACT IV.,none,2,"How sweet the bells ring, now the nuns are dead,"
The Jew of Malta,BARABAS,ACT IV.,none,3,That sound at other times like tinkers' pans!
The Jew of Malta,BARABAS,ACT IV.,none,4,"I was afraid the poison had not wrought,"
The Jew of Malta,BARABAS,ACT IV.,none,5,"Or, though it wrought, it would have done no good,"
The Jew of Malta,BARABAS,ACT IV.,none,6,"For every year they swell, and yet they live:"
The Jew of Malta,BARABAS,ACT IV.,none,7,"Now all are dead, not one remains alive."
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"That's brave, master:  but think you it will not be known?"
The Jew of Malta,BARABAS,ACT IV.,none,1,"How can it, if we two be secret?"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"For my part, fear you not."
The Jew of Malta,BARABAS,ACT IV.,none,1,"I'd cut thy throat, if I did."
The Jew of Malta,ITHAMORE,ACT IV.,none,1,And reason too.
The Jew of Malta,ITHAMORE,ACT IV.,none,2,But here's a royal monastery hard by;
The Jew of Malta,ITHAMORE,ACT IV.,none,3,"Good master, let me poison all the monks."
The Jew of Malta,BARABAS,ACT IV.,none,1,"Thou shalt not need; for, now the nuns are dead,"
The Jew of Malta,BARABAS,ACT IV.,none,2,They'll die with grief.
The Jew of Malta,ITHAMORE,ACT IV.,none,1,Do you not sorrow for your daughter's death?
The Jew of Malta,BARABAS,ACT IV.,none,1,"No, but I grieve because she liv'd so long,"
The Jew of Malta,BARABAS,ACT IV.,none,2,"An Hebrew born, and would become a Christian:"
The Jew of Malta,BARABAS,ACT IV.,none,3,"Cazzo,  diabolo!"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"Look, look, master; here come two religious caterpillars."
The Jew of Malta,BARABAS,ACT IV.,none,1,I smelt 'em ere they came.
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"God-a-mercy, nose!  Come, let's begone."
